Iteration,Train_MAE_0,Test_MAE_0,Train_RMSE_0,Test_RMSE_0,Train_MAE_1,Test_MAE_1,Train_RMSE_1,Test_RMSE_1,Train_MAE_2,Test_MAE_2,Train_RMSE_2,Test_RMSE_2,Train_MAE_3,Test_MAE_3,Train_RMSE_3,Test_RMSE_3,Tot_Train_MAE,Tot_Test_MAE,Tot_Train_RMSE,Tot_Test_RMSE
10.0,0.7549211594474121,0.8415560602628581,0.9466323604135323,1.0711813792380582,0.7734690915480124,0.8006672577400678,0.9822508118651644,1.0071373416480438,0.7358752550079506,0.8025158673205034,0.9387113148537797,1.0250629757009893,0.74263990230358,0.7926031437319611,0.946199273326481,1.0119865994396509,0.7493434334548893,0.8060169375431214,0.95182772878426,1.0256712724214723
11.0,0.7517779186574213,0.8454573999063473,0.9476602978014357,1.071231962093557,0.8007055037241343,0.8453591099902791,1.0078225194087316,1.0762163457052503,0.7185929389166387,0.802475435529016,0.9148660982657508,1.0438695084454543,0.7476418046155274,0.7962088830898251,0.948142248465824,1.009038713970415,0.7509015570603713,0.8173198769882397,0.951283838823697,1.045261276785418
12.0,0.7616040449377973,0.8337864257962794,0.9578180232868564,1.0611996237938228,0.7762591285385196,0.8404794787357375,0.9782717356306989,1.0619940250895625,0.7314628307815616,0.8192193695113358,0.9331679700045068,1.0444202826936941,0.7403849145936207,0.8007308421356084,0.9446414784890893,0.9989127675600358,0.7491001689657132,0.8206515544159118,0.9508232571960729,1.0374927399954095
13.0,0.756707266442928,0.8252810433776057,0.9516363490371685,1.0613656952099557,0.7936076165665096,0.8331693433212624,0.9907419397814771,1.049943613668221,0.7294304699768988,0.8375952163364998,0.9269303821544109,1.064894974324014,0.7522637116250728,0.7965044357982898,0.9535098640741316,1.0132523720305535,0.7549601611049089,0.8218322263860804,0.9533436247563051,1.0454405607074675
14.0,0.7689958439563889,0.865090245998774,0.9647919518357055,1.0818279670100621,0.7749853279150983,0.840939939664556,0.9778892752987319,1.070829036485967,0.7463530568169696,0.8297996133338418,0.9510262721283128,1.069878342093887,0.771605023289412,0.8054146751082617,0.9657774491488085,1.0066859204926184,0.7642362599157901,0.8309500163112569,0.9637746785622918,1.0532362962483113
15.0,0.7610161361560245,0.8092960715344997,0.9546177063222415,1.0376206619053878,0.7969814647424096,0.8349856504469692,0.9986958298896221,1.0464192118249906,0.7417941650700426,0.8232489072433627,0.9373011266360214,1.0427828724653023,0.7727267865690244,0.7999081821183911,0.9713892375768999,1.0152108712110242,0.7664678139173882,0.8160912719058124,0.9641886166376366,1.0342440751113522
16.0,0.7768714621163038,0.8584058389214154,0.9726644716116303,1.0821638398381932,0.7678979606620046,0.8173758626702733,0.9736224847558155,1.0458502456871104,0.7477702668552468,0.8217043329254939,0.944178470546664,1.040495708053976,0.7626487089980967,0.782168219109552,0.9636100188184952,1.0116970919600352,0.7618027421093778,0.8151554601523824,0.9615598537554657,1.0404655693815905
17.0,0.7655465117597536,0.8520303860483881,0.9589154863862254,1.0724787876087112,0.7927427582935558,0.8333715487605143,0.9899113994286995,1.0774854942878986,0.7389895301927067,0.8055180470082584,0.9421856391904292,1.0383194539018217,0.761023495026955,0.7860572617194603,0.9734724914749667,1.0035922911981872,0.7619267125543703,0.8137350110943314,0.9651015099982101,1.042482329773947
18.0,0.7676794411340865,0.8443059389637022,0.9613467530734334,1.0704047171291688,0.7759954176618461,0.8345063022751722,0.9818459261784834,1.0545574796607895,0.741158127748421,0.8011479611716142,0.946048011114496,1.0450343551357175,0.7468616903771256,0.7834733304804952,0.9544672748145174,1.010505609068039,0.7550425764109636,0.8104893030829815,0.9590643921912686,1.0411906644177236
19.0,0.785767231472179,0.8696627317922898,0.9873082639274156,1.0973255791477603,0.768380191892767,0.8370538634407501,0.9689080263081463,1.0550600647546142,0.7459480792836212,0.8542136353404242,0.9457568150135031,1.089715856836033,0.7578285752770613,0.7645162677523347,0.9617251333002627,0.9826054521456317,0.7614552602355072,0.8257350300605432,0.963086955665485,1.0518486403007123
