Iteration,Train_MAE_0,Test_MAE_0,Train_RMSE_0,Test_RMSE_0,Train_MAE_1,Test_MAE_1,Train_RMSE_1,Test_RMSE_1,Train_MAE_2,Test_MAE_2,Train_RMSE_2,Test_RMSE_2,Train_MAE_3,Test_MAE_3,Train_RMSE_3,Test_RMSE_3,Tot_Train_MAE,Tot_Test_MAE,Tot_Train_RMSE,Tot_Test_RMSE
10.0,0.7329733584667748,0.8155758666731586,0.9173540858135348,1.0273015971732744,0.7622112773964065,0.7884508858194199,0.9564996919071206,0.9975185156494843,0.7351741401157124,0.7710743162086461,0.9301617363992744,0.9949005401547361,0.7071476095648742,0.7503871117671895,0.8967524555153356,0.9520336345370827,0.731922539545394,0.776326635340909,0.9234761034393383,0.9883989137911598
11.0,0.7047916073424287,0.8317445576615077,0.8891532165732815,1.0579571175954918,0.7613713612498128,0.8334781394206033,0.9534496832708903,1.0378850206543868,0.729496421199386,0.7378597730188726,0.9235622529005689,0.9490093789577694,0.7247222411997949,0.7858258928787597,0.9021694974481217,0.9936259683251019,0.7304209273365839,0.7896514217249724,0.9175028319825052,1.0018628940518322
12.0,0.7223921230370484,0.7983686932279416,0.9015767029006397,1.0066758997107028,0.7560619308702091,0.7924339628713627,0.9625821338794177,0.9974152712002706,0.7303229060970282,0.7735953198690706,0.925867069752431,0.9858008817304876,0.70069153763886,0.7454154947014022,0.8879706518828077,0.948328687529705,0.7252828116773512,0.7733477517760126,0.9181314446310569,0.9807256527785672
13.0,0.6959615595214992,0.8124762139919788,0.8782449467080315,1.032182837146886,0.734735873096193,0.8309977226729971,0.9317959104494649,1.0458128750642184,0.7241610895751756,0.762362987943135,0.9207530454250531,0.9790747169438049,0.7166378898249476,0.7716113640276026,0.907460225081261,0.9774100084775218,0.7190852293995919,0.7887260681934173,0.9116319162067629,1.002668365555021
14.0,0.7229895747784983,0.7987813866980549,0.9085739777958187,0.9846540215288927,0.7378042027373873,0.8083902762197293,0.9301830767527887,1.0132123818997107,0.7277352479464255,0.7690139194782429,0.9202781755860169,0.994142573104976,0.722174007502477,0.7640956157297847,0.915263598185042,0.9755348104170068,0.7273251556646108,0.7811765803850318,0.918791490956052,0.9908897464292801
15.0,0.72497854457559,0.8048339497250898,0.9046623355432866,1.0168837675702107,0.7504534457832935,0.7677838913554537,0.957992128112508,0.9782128461885975,0.7283522715593278,0.7809774787558446,0.926627459588131,0.997779747077457,0.7233787677566917,0.7814052131452255,0.9049042459533814,0.984679329562476,0.7309279566455593,0.7825425158793872,0.9229506135776576,0.9930732720314878
16.0,0.7226170832406004,0.7909415874010312,0.9106032196644426,1.0120985297007306,0.7427878403831708,0.8079706483485881,0.942777695825837,1.0118015923694466,0.7188741718463745,0.7922613547322799,0.9156885348263069,1.0070446168108447,0.7278952573335463,0.7795077031150102,0.9170435745351335,1.007896159510123,0.7274030135901343,0.791450067424953,0.921039490556881,1.0092199883367277
17.0,0.7486795000343076,0.8069270902161203,0.9381389681513179,1.0350389653119063,0.7865268313552015,0.8042000801085452,0.9880369444396424,1.0156949625585896,0.7260904365535191,0.7774513147048929,0.9252564219398379,1.0009241037426229,0.7315186314789615,0.7624382206592916,0.9150562319195353,0.9677083689299495,0.7446400326955409,0.7837710763984483,0.9381713593625619,1.0002193864274076
18.0,0.7464216940556295,0.82000199894507,0.9383856307709916,1.0465251945199998,0.7763006133094325,0.8289013485607284,0.9723145361056234,1.0292219130024158,0.7203322317243647,0.7575962134508036,0.9193228136770943,0.9850177904906822,0.7179948019284657,0.7735577440594014,0.9033661767353176,0.9839131817493763,0.7361660229419696,0.7887770778601206,0.929434238645239,1.0053666798081926
19.0,0.7507969401309292,0.8022675477759866,0.9483273274730132,1.0338146410868292,0.7480130473937276,0.8001917699831447,0.9441910572225455,1.0253201548505724,0.7247381006843616,0.7649784849406319,0.9158830252069562,1.0023585531018775,0.7257526272199168,0.7772028612727269,0.9103525387185136,0.9789133641435552,0.7346377614380242,0.7828620817808352,0.9261206949035703,1.0058542104210377
